edition	version	module	ordinal	name
classic	1.09	D2Lang.dll	10028	?isNewline@Unicode@@QBEHXZ
classic	1.09	D2Lang.dll	10029	?isPipe@Unicode@@QBEHXZ
classic	1.09	D2Lang.dll	10030	?isWhitespace@Unicode@@QBEHXZ
classic	1.09	D2Lang.dll	10031	?isWordEnd@Unicode@@SIHPBU1@I@Z
classic	1.09	D2Lang.dll	10032	?loadSysMap@Unicode@@SIHPAUHD2ARCHIVE__@@PBD@Z
classic	1.09	D2Lang.dll	10033	?sprintf@Unicode@@SAXHPAU1@PBU1@ZZ
classic	1.09	D2Lang.dll	10034	?strcat@Unicode@@SIPAU1@PAU1@PBU1@@Z
classic	1.09	D2Lang.dll	10035	?strchr@Unicode@@SIPAU1@PBU1@U1@@Z
classic	1.09	D2Lang.dll	10036	?strcmp@Unicode@@SIHPBU1@0@Z
classic	1.09	D2Lang.dll	10037	?strcoll@Unicode@@SIHPBU1@0@Z
classic	1.09	D2Lang.dll	10038	?strcpy@Unicode@@SIPAU1@PAU1@PBU1@@Z
classic	1.09	D2Lang.dll	10039	?stricmp@Unicode@@SIHPBU1@0@Z
classic	1.09	D2Lang.dll	10040	?strlen@Unicode@@SIHPBU1@@Z
classic	1.09	D2Lang.dll	10041	?strncat@Unicode@@SIPAU1@PAU1@PBU1@H@Z
classic	1.09	D2Lang.dll	10042	?strncoll@Unicode@@SIHPBU1@0H@Z
classic	1.09	D2Lang.dll	10043	?strncpy@Unicode@@SIPAU1@PAU1@PBU1@H@Z
classic	1.09	D2Lang.dll	10044	?strnicmp@Unicode@@SIHPBU1@0I@Z
classic	1.09	D2Lang.dll	10045	?strstr@Unicode@@SIPAU1@PBU1@0@Z
classic	1.09	D2Lang.dll	10046	?strstri@Unicode@@SIPAU1@PBU1@0@Z
classic	1.09	D2Lang.dll	10047	?sys2Unicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.09	D2Lang.dll	10048	?sysWidth@Unicode@@SIKPBU1@H@Z
classic	1.09	D2Lang.dll	10049	?toLower@Unicode@@QBE?AU1@XZ
classic	1.09	D2Lang.dll	10050	?toUnicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.09	D2Lang.dll	10051	?toUpper@Unicode@@QBE?AU1@XZ
classic	1.09	D2Lang.dll	10052	?toUtf@Unicode@@SIPADPADPBU1@H@Z
classic	1.09	D2Lang.dll	10053	?unicode2Sys@Unicode@@SIPADPADPBU1@H@Z
classic	1.09	D2Lang.dll	10054	?unicode2Win@Unicode@@SIPADPADPBU1@H@Z
classic	1.09	D2Lang.dll	10055	?unicodeWidth@Unicode@@SIKPBDH@Z
classic	1.09	D2Lang.dll	10056	?unicodenwidth@Unicode@@SIIPBDH@Z
classic	1.09	D2Lang.dll	10057	?unloadSysMap@Unicode@@SIXXZ
classic	1.09	D2Lang.dll	10058	?utfnwidth@Unicode@@SIIPBU1@H@Z
classic	1.09	D2Lang.dll	10059	?utfwidth@Unicode@@QBEHXZ
classic	1.09	D2Lang.dll	10060	?win2Unicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.09b	D2Lang.dll	10014	??0Unicode@@QAE@G@Z
classic	1.09b	D2Lang.dll	10015	??4Unicode@@QAEAAU0@ABU0@@Z
classic	1.09b	D2Lang.dll	10016	??BUnicode@@QBEGXZ
classic	1.09b	D2Lang.dll	10017	??_FUnicode@@QAEXXZ
classic	1.09b	D2Lang.dll	10018	?Personalize@Unicode@@SIXPAU1@PBU1@1HW4ELANGUAGE@@@Z
classic	1.09b	D2Lang.dll	10019	?_toLowerTable@Unicode@@0PAGA
classic	1.09b	D2Lang.dll	10020	?_toUpperTable@Unicode@@0PAGA
classic	1.09b	D2Lang.dll	10021	?compare@Unicode@@QBEHU1@@Z
classic	1.09b	D2Lang.dll	10022	?compare@Unicode@@SIHU1@0@Z
classic	1.09b	D2Lang.dll	10023	?directionality@Unicode@@QAE?AW4Direction@1@XZ
classic	1.09b	D2Lang.dll	10024	?isASCII@Unicode@@QBEHXZ
classic	1.09b	D2Lang.dll	10025	?isAlpha@Unicode@@QBEHXZ
classic	1.09b	D2Lang.dll	10026	?isLeftToRight@Unicode@@QBEHXZ
classic	1.09b	D2Lang.dll	10027	?isLineBreak@Unicode@@SIHPBU1@I@Z
classic	1.09b	D2Lang.dll	10028	?isNewline@Unicode@@QBEHXZ
classic	1.09b	D2Lang.dll	10029	?isPipe@Unicode@@QBEHXZ
classic	1.09b	D2Lang.dll	10030	?isWhitespace@Unicode@@QBEHXZ
classic	1.09b	D2Lang.dll	10031	?isWordEnd@Unicode@@SIHPBU1@I@Z
classic	1.09b	D2Lang.dll	10032	?loadSysMap@Unicode@@SIHPAUHD2ARCHIVE__@@PBD@Z
classic	1.09b	D2Lang.dll	10033	?sprintf@Unicode@@SAXHPAU1@PBU1@ZZ
classic	1.09b	D2Lang.dll	10034	?strcat@Unicode@@SIPAU1@PAU1@PBU1@@Z
classic	1.09b	D2Lang.dll	10035	?strchr@Unicode@@SIPAU1@PBU1@U1@@Z
classic	1.09b	D2Lang.dll	10036	?strcmp@Unicode@@SIHPBU1@0@Z
classic	1.09b	D2Lang.dll	10037	?strcoll@Unicode@@SIHPBU1@0@Z
classic	1.09b	D2Lang.dll	10038	?strcpy@Unicode@@SIPAU1@PAU1@PBU1@@Z
classic	1.09b	D2Lang.dll	10039	?stricmp@Unicode@@SIHPBU1@0@Z
classic	1.09b	D2Lang.dll	10040	?strlen@Unicode@@SIHPBU1@@Z
classic	1.09b	D2Lang.dll	10041	?strncat@Unicode@@SIPAU1@PAU1@PBU1@H@Z
classic	1.09b	D2Lang.dll	10042	?strncoll@Unicode@@SIHPBU1@0H@Z
classic	1.09b	D2Lang.dll	10043	?strncpy@Unicode@@SIPAU1@PAU1@PBU1@H@Z
classic	1.09b	D2Lang.dll	10044	?strnicmp@Unicode@@SIHPBU1@0I@Z
classic	1.09b	D2Lang.dll	10045	?strstr@Unicode@@SIPAU1@PBU1@0@Z
classic	1.09b	D2Lang.dll	10046	?strstri@Unicode@@SIPAU1@PBU1@0@Z
classic	1.09b	D2Lang.dll	10047	?sys2Unicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.09b	D2Lang.dll	10048	?sysWidth@Unicode@@SIKPBU1@H@Z
classic	1.09b	D2Lang.dll	10049	?toLower@Unicode@@QBE?AU1@XZ
classic	1.09b	D2Lang.dll	10050	?toUnicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.09b	D2Lang.dll	10051	?toUpper@Unicode@@QBE?AU1@XZ
classic	1.09b	D2Lang.dll	10052	?toUtf@Unicode@@SIPADPADPBU1@H@Z
classic	1.09b	D2Lang.dll	10053	?unicode2Sys@Unicode@@SIPADPADPBU1@H@Z
classic	1.09b	D2Lang.dll	10054	?unicode2Win@Unicode@@SIPADPADPBU1@H@Z
classic	1.09b	D2Lang.dll	10055	?unicodeWidth@Unicode@@SIKPBDH@Z
classic	1.09b	D2Lang.dll	10056	?unicodenwidth@Unicode@@SIIPBDH@Z
classic	1.09b	D2Lang.dll	10057	?unloadSysMap@Unicode@@SIXXZ
classic	1.09b	D2Lang.dll	10058	?utfnwidth@Unicode@@SIIPBU1@H@Z
classic	1.09b	D2Lang.dll	10059	?utfwidth@Unicode@@QBEHXZ
classic	1.09b	D2Lang.dll	10060	?win2Unicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.09d	D2Lang.dll	10014	??0Unicode@@QAE@G@Z
classic	1.09d	D2Lang.dll	10015	??4Unicode@@QAEAAU0@ABU0@@Z
classic	1.09d	D2Lang.dll	10016	??BUnicode@@QBEGXZ
classic	1.09d	D2Lang.dll	10017	??_FUnicode@@QAEXXZ
classic	1.09d	D2Lang.dll	10018	?Personalize@Unicode@@SIXPAU1@PBU1@1HW4ELANGUAGE@@@Z
classic	1.09d	D2Lang.dll	10019	?_toLowerTable@Unicode@@0PAGA
classic	1.09d	D2Lang.dll	10020	?_toUpperTable@Unicode@@0PAGA
classic	1.09d	D2Lang.dll	10021	?compare@Unicode@@QBEHU1@@Z
classic	1.09d	D2Lang.dll	10022	?compare@Unicode@@SIHU1@0@Z
classic	1.09d	D2Lang.dll	10023	?directionality@Unicode@@QAE?AW4Direction@1@XZ
classic	1.09d	D2Lang.dll	10024	?isASCII@Unicode@@QBEHXZ
classic	1.09d	D2Lang.dll	10025	?isAlpha@Unicode@@QBEHXZ
classic	1.09d	D2Lang.dll	10026	?isLeftToRight@Unicode@@QBEHXZ
classic	1.09d	D2Lang.dll	10027	?isLineBreak@Unicode@@SIHPBU1@I@Z
classic	1.09d	D2Lang.dll	10028	?isNewline@Unicode@@QBEHXZ
classic	1.09d	D2Lang.dll	10029	?isPipe@Unicode@@QBEHXZ
classic	1.09d	D2Lang.dll	10030	?isWhitespace@Unicode@@QBEHXZ
classic	1.09d	D2Lang.dll	10031	?isWordEnd@Unicode@@SIHPBU1@I@Z
classic	1.09d	D2Lang.dll	10032	?loadSysMap@Unicode@@SIHPAUHD2ARCHIVE__@@PBD@Z
classic	1.09d	D2Lang.dll	10033	?sprintf@Unicode@@SAXHPAU1@PBU1@ZZ
classic	1.09d	D2Lang.dll	10034	?strcat@Unicode@@SIPAU1@PAU1@PBU1@@Z
classic	1.09d	D2Lang.dll	10035	?strchr@Unicode@@SIPAU1@PBU1@U1@@Z
classic	1.09d	D2Lang.dll	10036	?strcmp@Unicode@@SIHPBU1@0@Z
classic	1.09d	D2Lang.dll	10037	?strcoll@Unicode@@SIHPBU1@0@Z
classic	1.09d	D2Lang.dll	10038	?strcpy@Unicode@@SIPAU1@PAU1@PBU1@@Z
classic	1.09d	D2Lang.dll	10039	?stricmp@Unicode@@SIHPBU1@0@Z
classic	1.09d	D2Lang.dll	10040	?strlen@Unicode@@SIHPBU1@@Z
classic	1.09d	D2Lang.dll	10041	?strncat@Unicode@@SIPAU1@PAU1@PBU1@H@Z
classic	1.09d	D2Lang.dll	10042	?strncoll@Unicode@@SIHPBU1@0H@Z
classic	1.09d	D2Lang.dll	10043	?strncpy@Unicode@@SIPAU1@PAU1@PBU1@H@Z
classic	1.09d	D2Lang.dll	10044	?strnicmp@Unicode@@SIHPBU1@0I@Z
classic	1.09d	D2Lang.dll	10045	?strstr@Unicode@@SIPAU1@PBU1@0@Z
classic	1.09d	D2Lang.dll	10046	?strstri@Unicode@@SIPAU1@PBU1@0@Z
classic	1.09d	D2Lang.dll	10047	?sys2Unicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.09d	D2Lang.dll	10048	?sysWidth@Unicode@@SIKPBU1@H@Z
classic	1.09d	D2Lang.dll	10049	?toLower@Unicode@@QBE?AU1@XZ
classic	1.09d	D2Lang.dll	10050	?toUnicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.09d	D2Lang.dll	10051	?toUpper@Unicode@@QBE?AU1@XZ
classic	1.09d	D2Lang.dll	10052	?toUtf@Unicode@@SIPADPADPBU1@H@Z
classic	1.09d	D2Lang.dll	10053	?unicode2Sys@Unicode@@SIPADPADPBU1@H@Z
classic	1.09d	D2Lang.dll	10054	?unicode2Win@Unicode@@SIPADPADPBU1@H@Z
classic	1.09d	D2Lang.dll	10055	?unicodeWidth@Unicode@@SIKPBDH@Z
classic	1.09d	D2Lang.dll	10056	?unicodenwidth@Unicode@@SIIPBDH@Z
classic	1.09d	D2Lang.dll	10057	?unloadSysMap@Unicode@@SIXXZ
classic	1.09d	D2Lang.dll	10058	?utfnwidth@Unicode@@SIIPBU1@H@Z
classic	1.09d	D2Lang.dll	10059	?utfwidth@Unicode@@QBEHXZ
classic	1.09d	D2Lang.dll	10060	?win2Unicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.10	D2Lang.dll	10014	??0Unicode@@QAE@G@Z
classic	1.10	D2Lang.dll	10015	??4Unicode@@QAEAAU0@ABU0@@Z
classic	1.10	D2Lang.dll	10016	??BUnicode@@QBEGXZ
classic	1.10	D2Lang.dll	10017	??_FUnicode@@QAEXXZ
classic	1.10	D2Lang.dll	10018	?Personalize@Unicode@@SIXPAU1@PBU1@1HW4ELANGUAGE@@@Z
classic	1.10	D2Lang.dll	10019	?_toLowerTable@Unicode@@0PAGA
classic	1.10	D2Lang.dll	10020	?_toUpperTable@Unicode@@0PAGA
classic	1.10	D2Lang.dll	10021	?compare@Unicode@@QBEHU1@@Z
classic	1.10	D2Lang.dll	10022	?compare@Unicode@@SIHU1@0@Z
classic	1.10	D2Lang.dll	10023	?directionality@Unicode@@QAE?AW4Direction@1@XZ
classic	1.10	D2Lang.dll	10024	?isASCII@Unicode@@QBEHXZ
classic	1.10	D2Lang.dll	10025	?isAlpha@Unicode@@QBEHXZ
classic	1.10	D2Lang.dll	10026	?isLeftToRight@Unicode@@QBEHXZ
classic	1.10	D2Lang.dll	10027	?isLineBreak@Unicode@@SIHPBU1@I@Z
classic	1.10	D2Lang.dll	10028	?isNewline@Unicode@@QBEHXZ
classic	1.10	D2Lang.dll	10029	?isPipe@Unicode@@QBEHXZ
classic	1.10	D2Lang.dll	10030	?isWhitespace@Unicode@@QBEHXZ
classic	1.10	D2Lang.dll	10031	?isWordEnd@Unicode@@SIHPBU1@I@Z
classic	1.10	D2Lang.dll	10032	?loadSysMap@Unicode@@SIHPAUHD2ARCHIVE__@@PBD@Z
classic	1.10	D2Lang.dll	10033	?sprintf@Unicode@@SAXHPAU1@PBU1@ZZ
classic	1.10	D2Lang.dll	10034	?strcat@Unicode@@SIPAU1@PAU1@PBU1@@Z
classic	1.10	D2Lang.dll	10035	?strchr@Unicode@@SIPAU1@PBU1@U1@@Z
classic	1.10	D2Lang.dll	10036	?strcmp@Unicode@@SIHPBU1@0@Z
classic	1.10	D2Lang.dll	10037	?strcoll@Unicode@@SIHPBU1@0@Z
classic	1.10	D2Lang.dll	10038	?strcpy@Unicode@@SIPAU1@PAU1@PBU1@@Z
classic	1.10	D2Lang.dll	10039	?stricmp@Unicode@@SIHPBU1@0@Z
classic	1.10	D2Lang.dll	10040	?strlen@Unicode@@SIHPBU1@@Z
classic	1.10	D2Lang.dll	10041	?strncat@Unicode@@SIPAU1@PAU1@PBU1@H@Z
classic	1.10	D2Lang.dll	10042	?strncmp@Unicode@@SIHPBU1@0I@Z
classic	1.10	D2Lang.dll	10043	?strncoll@Unicode@@SIHPBU1@0H@Z
classic	1.10	D2Lang.dll	10044	?strncpy@Unicode@@SIPAU1@PAU1@PBU1@H@Z
classic	1.10	D2Lang.dll	10045	?strnicmp@Unicode@@SIHPBU1@0I@Z
classic	1.10	D2Lang.dll	10046	?strstr@Unicode@@SIPAU1@PBU1@0@Z
classic	1.10	D2Lang.dll	10047	?strstri@Unicode@@SIPAU1@PBU1@0@Z
classic	1.10	D2Lang.dll	10048	?sys2Unicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.10	D2Lang.dll	10049	?sysWidth@Unicode@@SIKPBU1@H@Z
classic	1.10	D2Lang.dll	10050	?toLower@Unicode@@QBE?AU1@XZ
classic	1.10	D2Lang.dll	10051	?toUnicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.10	D2Lang.dll	10052	?toUpper@Unicode@@QBE?AU1@XZ
classic	1.10	D2Lang.dll	10053	?toUtf@Unicode@@SIPADPADPBU1@H@Z
classic	1.10	D2Lang.dll	10054	?unicode2Sys@Unicode@@SIPADPADPBU1@H@Z
classic	1.10	D2Lang.dll	10055	?unicode2Win@Unicode@@SIPADPADPBU1@H@Z
classic	1.10	D2Lang.dll	10056	?unicodeWidth@Unicode@@SIKPBDH@Z
classic	1.10	D2Lang.dll	10057	?unicodenwidth@Unicode@@SIIPBDH@Z
classic	1.10	D2Lang.dll	10058	?unloadSysMap@Unicode@@SIXXZ
classic	1.10	D2Lang.dll	10059	?utf8ToUnicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.10	D2Lang.dll	10060	?utfnwidth@Unicode@@SIIPBU1@H@Z
classic	1.10	D2Lang.dll	10061	?utfwidth@Unicode@@QBEHXZ
classic	1.10	D2Lang.dll	10062	?win2Unicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.11	D2Lang.dll	10014	??0Unicode@@QAE@G@Z
classic	1.11	D2Lang.dll	10015	??4Unicode@@QAEAAU0@ABU0@@Z
classic	1.11	D2Lang.dll	10016	??BUnicode@@QBEGXZ
classic	1.11	D2Lang.dll	10017	??_FUnicode@@QAEXXZ
classic	1.11	D2Lang.dll	10018	?Personalize@Unicode@@SIXPAU1@PBU1@1HW4ELANGUAGE@@@Z
classic	1.11	D2Lang.dll	10019	?_toLowerTable@Unicode@@0PAGA
classic	1.11	D2Lang.dll	10020	?_toUpperTable@Unicode@@0PAGA
classic	1.11	D2Lang.dll	10021	?compare@Unicode@@QBEHU1@@Z
classic	1.11	D2Lang.dll	10022	?compare@Unicode@@SIHU1@0@Z
classic	1.11	D2Lang.dll	10023	?directionality@Unicode@@QAE?AW4Direction@1@XZ
classic	1.11	D2Lang.dll	10024	?isASCII@Unicode@@QBEHXZ
classic	1.11	D2Lang.dll	10025	?isAlpha@Unicode@@QBEHXZ
classic	1.11	D2Lang.dll	10026	?isLeftToRight@Unicode@@QBEHXZ
classic	1.11	D2Lang.dll	10027	?isLineBreak@Unicode@@SIHPBU1@I@Z
classic	1.11	D2Lang.dll	10028	?isNewline@Unicode@@QBEHXZ
classic	1.11	D2Lang.dll	10029	?isPipe@Unicode@@QBEHXZ
classic	1.11	D2Lang.dll	10030	?isWhitespace@Unicode@@QBEHXZ
classic	1.11	D2Lang.dll	10031	?isWordEnd@Unicode@@SIHPBU1@I@Z
classic	1.11	D2Lang.dll	10032	?loadSysMap@Unicode@@SIHPAUHD2ARCHIVE__@@PBD@Z
classic	1.11	D2Lang.dll	10033	?sprintf@Unicode@@SAXHPAU1@PBU1@ZZ
classic	1.11	D2Lang.dll	10034	?strcat@Unicode@@SIPAU1@PAU1@PBU1@@Z
classic	1.11	D2Lang.dll	10035	?strchr@Unicode@@SIPAU1@PBU1@U1@@Z
classic	1.11	D2Lang.dll	10036	?strcmp@Unicode@@SIHPBU1@0@Z
classic	1.11	D2Lang.dll	10037	?strcoll@Unicode@@SIHPBU1@0@Z
classic	1.11	D2Lang.dll	10038	?strcpy@Unicode@@SIPAU1@PAU1@PBU1@@Z
classic	1.11	D2Lang.dll	10039	?stricmp@Unicode@@SIHPBU1@0@Z
classic	1.11	D2Lang.dll	10040	?strlen@Unicode@@SIHPBU1@@Z
classic	1.11	D2Lang.dll	10041	?strncat@Unicode@@SIPAU1@PAU1@PBU1@H@Z
classic	1.11	D2Lang.dll	10042	?strncmp@Unicode@@SIHPBU1@0I@Z
classic	1.11	D2Lang.dll	10043	?strncoll@Unicode@@SIHPBU1@0H@Z
classic	1.11	D2Lang.dll	10044	?strncpy@Unicode@@SIPAU1@PAU1@PBU1@H@Z
classic	1.11	D2Lang.dll	10045	?strnicmp@Unicode@@SIHPBU1@0I@Z
classic	1.11	D2Lang.dll	10046	?strstr@Unicode@@SIPAU1@PBU1@0@Z
classic	1.11	D2Lang.dll	10047	?strstri@Unicode@@SIPAU1@PBU1@0@Z
classic	1.11	D2Lang.dll	10048	?sys2Unicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.11	D2Lang.dll	10049	?sysWidth@Unicode@@SIKPBU1@H@Z
classic	1.11	D2Lang.dll	10050	?toLower@Unicode@@QBE?AU1@XZ
classic	1.11	D2Lang.dll	10051	?toUnicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.11	D2Lang.dll	10052	?toUpper@Unicode@@QBE?AU1@XZ
classic	1.11	D2Lang.dll	10053	?toUtf@Unicode@@SIPADPADPBU1@H@Z
classic	1.11	D2Lang.dll	10054	?unicode2Sys@Unicode@@SIPADPADPBU1@H@Z
classic	1.11	D2Lang.dll	10055	?unicode2Win@Unicode@@SIPADPADPBU1@H@Z
classic	1.11	D2Lang.dll	10056	?unicodeWidth@Unicode@@SIKPBDH@Z
classic	1.11	D2Lang.dll	10057	?unicodenwidth@Unicode@@SIIPBDH@Z
classic	1.11	D2Lang.dll	10058	?unloadSysMap@Unicode@@SIXXZ
classic	1.11	D2Lang.dll	10059	?utf8ToUnicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.11	D2Lang.dll	10060	?utfnwidth@Unicode@@SIIPBU1@H@Z
classic	1.11	D2Lang.dll	10061	?utfwidth@Unicode@@QBEHXZ
classic	1.11	D2Lang.dll	10062	?win2Unicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.11b	D2Lang.dll	10014	??0Unicode@@QAE@G@Z
classic	1.11b	D2Lang.dll	10015	??4Unicode@@QAEAAU0@ABU0@@Z
classic	1.11b	D2Lang.dll	10016	??BUnicode@@QBEGXZ
classic	1.11b	D2Lang.dll	10017	??_FUnicode@@QAEXXZ
classic	1.11b	D2Lang.dll	10018	?Personalize@Unicode@@SIXPAU1@PBU1@1HW4ELANGUAGE@@@Z
classic	1.11b	D2Lang.dll	10019	?_toLowerTable@Unicode@@0PAGA
classic	1.11b	D2Lang.dll	10020	?_toUpperTable@Unicode@@0PAGA
classic	1.11b	D2Lang.dll	10021	?compare@Unicode@@QBEHU1@@Z
classic	1.11b	D2Lang.dll	10022	?compare@Unicode@@SIHU1@0@Z
classic	1.11b	D2Lang.dll	10023	?directionality@Unicode@@QAE?AW4Direction@1@XZ
classic	1.11b	D2Lang.dll	10024	?isASCII@Unicode@@QBEHXZ
classic	1.11b	D2Lang.dll	10025	?isAlpha@Unicode@@QBEHXZ
classic	1.11b	D2Lang.dll	10026	?isLeftToRight@Unicode@@QBEHXZ
classic	1.11b	D2Lang.dll	10027	?isLineBreak@Unicode@@SIHPBU1@I@Z
classic	1.11b	D2Lang.dll	10028	?isNewline@Unicode@@QBEHXZ
classic	1.11b	D2Lang.dll	10029	?isPipe@Unicode@@QBEHXZ
classic	1.11b	D2Lang.dll	10030	?isWhitespace@Unicode@@QBEHXZ
classic	1.11b	D2Lang.dll	10031	?isWordEnd@Unicode@@SIHPBU1@I@Z
classic	1.11b	D2Lang.dll	10032	?loadSysMap@Unicode@@SIHPAUHD2ARCHIVE__@@PBD@Z
classic	1.11b	D2Lang.dll	10033	?sprintf@Unicode@@SAXHPAU1@PBU1@ZZ
classic	1.11b	D2Lang.dll	10034	?strcat@Unicode@@SIPAU1@PAU1@PBU1@@Z
classic	1.11b	D2Lang.dll	10035	?strchr@Unicode@@SIPAU1@PBU1@U1@@Z
classic	1.11b	D2Lang.dll	10036	?strcmp@Unicode@@SIHPBU1@0@Z
classic	1.11b	D2Lang.dll	10037	?strcoll@Unicode@@SIHPBU1@0@Z
classic	1.11b	D2Lang.dll	10038	?strcpy@Unicode@@SIPAU1@PAU1@PBU1@@Z
classic	1.11b	D2Lang.dll	10039	?stricmp@Unicode@@SIHPBU1@0@Z
classic	1.11b	D2Lang.dll	10040	?strlen@Unicode@@SIHPBU1@@Z
classic	1.11b	D2Lang.dll	10041	?strncat@Unicode@@SIPAU1@PAU1@PBU1@H@Z
classic	1.11b	D2Lang.dll	10042	?strncmp@Unicode@@SIHPBU1@0I@Z
classic	1.11b	D2Lang.dll	10043	?strncoll@Unicode@@SIHPBU1@0H@Z
classic	1.11b	D2Lang.dll	10044	?strncpy@Unicode@@SIPAU1@PAU1@PBU1@H@Z
classic	1.11b	D2Lang.dll	10045	?strnicmp@Unicode@@SIHPBU1@0I@Z
classic	1.11b	D2Lang.dll	10046	?strstr@Unicode@@SIPAU1@PBU1@0@Z
classic	1.11b	D2Lang.dll	10047	?strstri@Unicode@@SIPAU1@PBU1@0@Z
classic	1.11b	D2Lang.dll	10048	?sys2Unicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.11b	D2Lang.dll	10049	?sysWidth@Unicode@@SIKPBU1@H@Z
classic	1.11b	D2Lang.dll	10050	?toLower@Unicode@@QBE?AU1@XZ
classic	1.11b	D2Lang.dll	10051	?toUnicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.11b	D2Lang.dll	10052	?toUpper@Unicode@@QBE?AU1@XZ
classic	1.11b	D2Lang.dll	10053	?toUtf@Unicode@@SIPADPADPBU1@H@Z
classic	1.11b	D2Lang.dll	10054	?unicode2Sys@Unicode@@SIPADPADPBU1@H@Z
classic	1.11b	D2Lang.dll	10055	?unicode2Win@Unicode@@SIPADPADPBU1@H@Z
classic	1.11b	D2Lang.dll	10056	?unicodeWidth@Unicode@@SIKPBDH@Z
classic	1.11b	D2Lang.dll	10057	?unicodenwidth@Unicode@@SIIPBDH@Z
classic	1.11b	D2Lang.dll	10058	?unloadSysMap@Unicode@@SIXXZ
classic	1.11b	D2Lang.dll	10059	?utf8ToUnicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.11b	D2Lang.dll	10060	?utfnwidth@Unicode@@SIIPBU1@H@Z
classic	1.11b	D2Lang.dll	10061	?utfwidth@Unicode@@QBEHXZ
classic	1.11b	D2Lang.dll	10062	?win2Unicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.12a	D2Lang.dll	10014	??0Unicode@@QAE@G@Z
classic	1.12a	D2Lang.dll	10015	??4Unicode@@QAEAAU0@ABU0@@Z
classic	1.12a	D2Lang.dll	10016	??BUnicode@@QBEGXZ
classic	1.12a	D2Lang.dll	10017	??_FUnicode@@QAEXXZ
classic	1.12a	D2Lang.dll	10018	?Personalize@Unicode@@SIXPAU1@PBU1@1HW4ELANGUAGE@@@Z
classic	1.12a	D2Lang.dll	10019	?_toLowerTable@Unicode@@0PAGA
classic	1.12a	D2Lang.dll	10020	?_toUpperTable@Unicode@@0PAGA
classic	1.12a	D2Lang.dll	10021	?compare@Unicode@@QBEHU1@@Z
classic	1.12a	D2Lang.dll	10022	?compare@Unicode@@SIHU1@0@Z
classic	1.12a	D2Lang.dll	10023	?directionality@Unicode@@QAE?AW4Direction@1@XZ
classic	1.12a	D2Lang.dll	10024	?isASCII@Unicode@@QBEHXZ
classic	1.12a	D2Lang.dll	10025	?isAlpha@Unicode@@QBEHXZ
classic	1.12a	D2Lang.dll	10026	?isLeftToRight@Unicode@@QBEHXZ
classic	1.12a	D2Lang.dll	10027	?isLineBreak@Unicode@@SIHPBU1@I@Z
classic	1.12a	D2Lang.dll	10028	?isNewline@Unicode@@QBEHXZ
classic	1.12a	D2Lang.dll	10029	?isPipe@Unicode@@QBEHXZ
classic	1.12a	D2Lang.dll	10030	?isWhitespace@Unicode@@QBEHXZ
classic	1.12a	D2Lang.dll	10031	?isWordEnd@Unicode@@SIHPBU1@I@Z
classic	1.12a	D2Lang.dll	10032	?loadSysMap@Unicode@@SIHPAUHD2ARCHIVE__@@PBD@Z
classic	1.12a	D2Lang.dll	10033	?sprintf@Unicode@@SAXHPAU1@PBU1@ZZ
classic	1.12a	D2Lang.dll	10034	?strcat@Unicode@@SIPAU1@PAU1@PBU1@@Z
classic	1.12a	D2Lang.dll	10035	?strchr@Unicode@@SIPAU1@PBU1@U1@@Z
classic	1.12a	D2Lang.dll	10036	?strcmp@Unicode@@SIHPBU1@0@Z
classic	1.12a	D2Lang.dll	10037	?strcoll@Unicode@@SIHPBU1@0@Z
classic	1.12a	D2Lang.dll	10038	?strcpy@Unicode@@SIPAU1@PAU1@PBU1@@Z
classic	1.12a	D2Lang.dll	10039	?stricmp@Unicode@@SIHPBU1@0@Z
classic	1.12a	D2Lang.dll	10040	?strlen@Unicode@@SIHPBU1@@Z
classic	1.12a	D2Lang.dll	10041	?strncat@Unicode@@SIPAU1@PAU1@PBU1@H@Z
classic	1.12a	D2Lang.dll	10042	?strncmp@Unicode@@SIHPBU1@0I@Z
